order_id,order_placed_at,order_delivered_at
1534329,21-03-2023 05:48,04:37.4
1534330,21-03-2023 05:51,06:30.7
1534331,21-03-2023 05:54,10:23.7
1534332,21-03-2023 05:55,12:34.5
1534333,21-03-2023 05:56,11:51.8
1534334,21-03-2023 05:58,14:10.7
1534335,21-03-2023 05:59,14:58.7
1534336,21-03-2023 05:59,14:54.3
1534337,21-03-2023 06:00,16:30.0
1534338,21-03-2023 06:01,17:18.0
1534339,21-03-2023 06:05,27:20.7
1534340,21-03-2023 06:06,24:52.7
1534341,21-03-2023 06:07,24:10.7
1534342,21-03-2023 06:10,25:26.6
1534343,21-03-2023 06:14,55:04.6
1534344,21-03-2023 06:15,31:37.2
1534345,21-03-2023 06:15,30:59.4
1534346,21-03-2023 06:16,31:13.4
1534347,21-03-2023 06:16,31:38.0
1534348,21-03-2023 06:16,31:55.4
1534349,21-03-2023 06:22,38:30.3
1534350,21-03-2023 06:25,40:52.9
1534351,21-03-2023 06:33,59:34.1
1534352,21-03-2023 06:38,56:11.8
1534353,21-03-2023 06:51,06:54.9
1534354,21-03-2023 06:52,14:38.2
1534355,21-03-2023 06:52,08:10.0
1534356,21-03-2023 06:53,10:00.2
1534357,21-03-2023 06:54,09:51.1
1534358,21-03-2023 06:54,10:04.6
1534359,21-03-2023 06:56,13:23.7
1534360,21-03-2023 07:06,22:05.4
1534361,21-03-2023 07:08,24:29.1
1534362,21-03-2023 07:12,28:01.4
1534363,21-03-2023 07:18,33:55.7
1534364,21-03-2023 07:20,42:06.8
1534365,21-03-2023 07:21,43:21.7
1534366,21-03-2023 07:28,43:43.2
1534367,21-03-2023 07:34,49:47.0
1534368,21-03-2023 07:34,50:32.1
1534369,21-03-2023 07:43,08:31.2
1534370,21-03-2023 07:43,02:13.3
1534371,21-03-2023 07:51,06:16.9
1534372,21-03-2023 07:51,07:46.6
1534373,21-03-2023 07:51,10:52.8
1534374,21-03-2023 07:52,08:00.7
1534375,21-03-2023 07:52,08:09.1
1534376,21-03-2023 07:53,08:25.7
1534377,21-03-2023 07:53,11:14.9
1534378,21-03-2023 07:54,11:34.3
1534379,21-03-2023 07:54,11:47.2
1534380,21-03-2023 07:55,11:38.0
1534381,21-03-2023 07:57,17:39.1
1534382,21-03-2023 07:57,12:58.1
1534383,21-03-2023 07:58,14:16.2
1534384,21-03-2023 08:00,16:07.7
1534385,21-03-2023 08:03,23:04.8
1534386,21-03-2023 08:12,38:26.2
1534387,21-03-2023 08:12,29:03.8
1534388,21-03-2023 08:13,29:43.0
1534389,21-03-2023 08:15,30:52.6
1534390,21-03-2023 08:15,31:35.7
1534391,21-03-2023 08:26,41:55.3
1534392,21-03-2023 08:28,45:18.8
1534393,21-03-2023 08:31,47:08.1
1534394,21-03-2023 08:31,47:04.6
1534395,21-03-2023 08:33,51:39.5
1534396,21-03-2023 08:36,51:53.4
1534397,21-03-2023 08:36,51:44.9
1534398,21-03-2023 08:51,07:49.6
1534399,21-03-2023 08:52,10:15.1
1534400,21-03-2023 08:52,10:52.8
1534401,21-03-2023 08:52,10:55.7
1534402,21-03-2023 08:55,11:09.8
1534403,21-03-2023 08:56,13:49.1
1534404,21-03-2023 08:57,13:12.9
1534405,21-03-2023 09:00,30:43.5
1534406,21-03-2023 09:06,24:52.8
1534407,21-03-2023 09:12,28:07.0
1534408,21-03-2023 09:14,31:32.3
1534409,21-03-2023 09:16,32:48.8
1534410,21-03-2023 09:17,47:47.3
1534411,21-03-2023 09:18,36:28.7
1534412,21-03-2023 09:21,36:58.8
1534413,21-03-2023 09:22,37:12.0
1534414,21-03-2023 09:22,39:52.3
1534415,21-03-2023 09:24,44:49.9
1534416,21-03-2023 09:25,40:58.7
1534417,21-03-2023 09:26,42:13.1
1534418,21-03-2023 09:30,47:50.5
1534419,21-03-2023 09:35,19:26.7
1534420,21-03-2023 09:37,53:15.4
1534421,21-03-2023 09:39,55:39.5
1534422,21-03-2023 09:40,57:52.0
1534423,21-03-2023 09:41,58:00.2
1534424,21-03-2023 09:46,02:50.2
1534425,21-03-2023 09:47,02:54.9
1534426,21-03-2023 09:54,10:33.0
1534427,21-03-2023 09:55,15:07.6
1534428,21-03-2023 09:55,14:54.1
1534429,21-03-2023 10:00,15:28.9
1534430,21-03-2023 10:02,18:44.8
1534431,21-03-2023 10:03,21:41.9
1534432,21-03-2023 10:03,24:10.3
1534433,21-03-2023 10:05,26:53.3
1534434,21-03-2023 10:08,33:28.0
1534435,21-03-2023 10:12,29:50.5
1534436,21-03-2023 10:13,29:39.6
1534437,21-03-2023 10:14,30:17.2
1534438,21-03-2023 10:14,34:18.7
1534439,21-03-2023 10:14,30:32.4
1534440,21-03-2023 10:15,30:17.0
1534441,21-03-2023 10:15,31:09.5
1534442,21-03-2023 10:21,44:05.3
1534443,21-03-2023 10:22,46:06.6
1534444,21-03-2023 10:27,50:42.3
1534445,21-03-2023 10:28,11:09.5
1534446,21-03-2023 10:30,45:49.1
1534447,21-03-2023 10:32,50:31.9
1534448,21-03-2023 10:32,49:19.2
1534449,21-03-2023 10:34,49:29.1
1534450,21-03-2023 10:35,51:10.8
1534451,21-03-2023 10:37,53:42.1
1534452,21-03-2023 10:38,54:12.3
1534453,21-03-2023 10:39,58:15.2
1534454,21-03-2023 10:40,57:36.5
1534455,21-03-2023 10:42,07:34.2
1534456,21-03-2023 10:44,59:42.7
1534457,21-03-2023 10:45,02:57.6
1534458,21-03-2023 10:45,07:12.5
1534459,21-03-2023 10:51,06:20.9
1534460,21-03-2023 10:53,09:40.3
1534461,21-03-2023 10:56,12:06.5
1534462,21-03-2023 10:56,15:12.6
1534463,21-03-2023 10:58,22:06.9
1534464,21-03-2023 11:00,33:42.8
1534465,21-03-2023 11:04,19:33.3
1534466,21-03-2023 11:04,20:39.6
1534467,21-03-2023 11:05,20:18.3
1534468,21-03-2023 11:06,26:55.1
1534469,21-03-2023 11:07,22:45.4
1534470,21-03-2023 11:07,22:12.9
1534471,21-03-2023 11:10,26:29.2
1534472,21-03-2023 11:13,28:13.7
1534473,21-03-2023 11:14,30:26.3
1534474,21-03-2023 11:20,35:52.1
1534475,21-03-2023 11:23,41:24.8
1534476,21-03-2023 11:24,40:49.3
1534477,21-03-2023 11:24,45:23.5
1534478,21-03-2023 11:25,40:34.7
1534479,21-03-2023 11:29,44:59.2
1534480,21-03-2023 11:29,51:18.0
1534481,21-03-2023 11:33,48:57.5
1534482,21-03-2023 11:43,00:23.6
1534483,21-03-2023 11:46,03:05.5
1534484,21-03-2023 11:52,10:17.8
1534485,21-03-2023 11:53,08:13.4
1534486,21-03-2023 11:55,10:16.1
1534487,21-03-2023 12:01,17:24.9
1534488,21-03-2023 12:03,18:50.9
1534489,21-03-2023 12:09,24:14.4
1534490,21-03-2023 12:15,32:00.1
1534491,21-03-2023 12:20,35:31.7
1534492,21-03-2023 12:20,44:44.3
1534493,21-03-2023 12:23,39:37.6
1534494,21-03-2023 12:29,44:45.0
1534495,21-03-2023 12:31,49:54.1
1534496,21-03-2023 12:32,50:24.6
1534497,21-03-2023 12:40,55:29.4
1534498,21-03-2023 12:52,10:07.7
1534499,21-03-2023 12:56,15:12.8
1534500,21-03-2023 13:01,17:39.8
1534501,21-03-2023 13:09,41:21.9
1534502,21-03-2023 13:10,25:25.2
1534503,21-03-2023 13:11,27:17.9
1534504,21-03-2023 13:13,29:13.8
1534505,21-03-2023 13:14,33:15.5
1534506,21-03-2023 13:14,31:32.0
1534507,21-03-2023 13:20,37:36.1
1534508,21-03-2023 13:21,36:04.4
1534509,21-03-2023 13:22,37:46.5
1534510,21-03-2023 13:25,41:25.4
1534511,21-03-2023 13:28,43:22.1
1534512,21-03-2023 13:30,09:15.1
1534513,21-03-2023 13:30,47:12.8
1534514,21-03-2023 13:33,48:47.8
1534515,21-03-2023 13:39,55:07.6
1534516,21-03-2023 13:42,58:02.8
1534517,21-03-2023 13:43,58:37.3
1534518,21-03-2023 13:47,03:00.1
1534519,21-03-2023 13:49,05:42.7
1534520,21-03-2023 13:50,10:38.8
1534521,21-03-2023 13:50,10:22.5
1534522,21-03-2023 13:54,09:52.5
1534523,21-03-2023 14:05,21:55.8
1534524,21-03-2023 14:08,32:10.2
1534525,21-03-2023 14:09,24:17.9
1534526,21-03-2023 14:14,29:34.2
1534527,21-03-2023 14:17,32:38.2
1534528,21-03-2023 14:20,35:23.0
1534529,21-03-2023 14:25,03:09.6
1534530,21-03-2023 14:31,07:05.7
1534531,21-03-2023 14:32,48:00.8
1534532,21-03-2023 14:33,51:48.3
1534533,21-03-2023 14:36,57:28.4
1534534,21-03-2023 14:36,14:43.5
1534535,21-03-2023 14:39,54:17.3
1534536,21-03-2023 14:39,57:46.7
1534537,21-03-2023 14:39,54:51.3
1534538,21-03-2023 14:49,19:18.7
1534539,21-03-2023 14:52,11:16.4
1534540,21-03-2023 14:55,11:51.5
1534541,21-03-2023 14:57,14:20.7
1534542,21-03-2023 14:58,14:28.5
1534543,21-03-2023 14:58,14:07.0
1534544,21-03-2023 15:00,17:09.6
1534545,21-03-2023 15:07,24:40.9
1534546,21-03-2023 15:07,22:54.7
1534547,21-03-2023 15:11,26:08.6
1534548,21-03-2023 15:11,27:06.2
1534549,21-03-2023 15:19,15:43.7
1534550,21-03-2023 15:28,43:33.1
1534551,21-03-2023 15:28,47:53.3
1534552,21-03-2023 15:30,15:30.4
1534553,21-03-2023 15:32,48:51.4
1534554,21-03-2023 15:33,49:12.2
1534555,21-03-2023 15:36,52:37.3
1534556,21-03-2023 15:37,53:27.5
1534557,21-03-2023 15:38,53:50.3
1534558,21-03-2023 15:38,57:21.4
1534559,21-03-2023 15:44,00:45.6
1534560,21-03-2023 15:45,01:41.4
1534561,21-03-2023 15:47,03:03.3
1534562,21-03-2023 15:49,14:01.3
1534563,21-03-2023 15:53,13:54.1
1534564,21-03-2023 15:57,13:20.1
1534565,21-03-2023 15:58,13:17.1
1534566,21-03-2023 15:58,14:33.0
1534567,21-03-2023 15:59,15:07.7
1534568,21-03-2023 16:01,16:32.0
1534569,21-03-2023 16:04,29:41.5
1534570,21-03-2023 16:07,25:07.6
1534571,21-03-2023 16:07,25:39.2
1534572,21-03-2023 16:07,23:10.6
1534573,21-03-2023 16:15,30:32.7
1534574,21-03-2023 16:17,32:31.3
1534575,21-03-2023 16:21,37:37.2
1534576,21-03-2023 16:23,38:15.5
1534577,21-03-2023 16:23,38:07.7
1534578,21-03-2023 16:30,46:29.7
1534579,21-03-2023 16:31,00:57.9
1534580,21-03-2023 16:32,47:34.9
1534581,21-03-2023 16:34,49:16.5
1534582,21-03-2023 16:36,51:52.8
1534583,21-03-2023 16:41,58:17.5
1534584,21-03-2023 16:43,58:57.2
1534585,21-03-2023 16:44,00:23.0
1534586,21-03-2023 16:45,03:21.2
1534587,21-03-2023 16:46,01:53.2
1534588,21-03-2023 16:49,24:09.6
1534589,21-03-2023 16:50,05:51.3
1534590,21-03-2023 16:53,08:20.6
1534591,21-03-2023 16:54,13:21.0
1534592,21-03-2023 16:55,14:57.3
1534593,21-03-2023 16:55,11:52.9
1534594,21-03-2023 17:01,18:38.1
1534595,21-03-2023 17:01,17:01.0
1534596,21-03-2023 17:04,20:10.7
1534597,21-03-2023 17:08,27:56.5
1534598,21-03-2023 17:10,28:01.0
1534599,21-03-2023 17:11,26:26.6
1534600,21-03-2023 17:14,29:58.6
1534601,21-03-2023 17:16,31:49.4
1534602,21-03-2023 17:18,33:57.7
1534603,21-03-2023 17:22,38:14.0
1534604,21-03-2023 17:22,37:30.7
1534605,21-03-2023 17:22,37:55.1
1534606,21-03-2023 17:24,39:49.8
1534607,21-03-2023 17:26,42:14.3
1534608,21-03-2023 17:27,50:21.9
1534609,21-03-2023 17:33,48:36.1
1534610,21-03-2023 17:39,54:27.2
1534611,21-03-2023 17:40,55:58.7
1534612,21-03-2023 17:47,03:32.9
1534613,21-03-2023 17:53,08:10.2
1534614,21-03-2023 17:59,14:41.3
1534615,21-03-2023 18:03,21:10.2
1534616,21-03-2023 18:03,18:23.1
1534617,21-03-2023 18:08,36:34.3
1534618,21-03-2023 18:10,25:59.4
1534619,21-03-2023 18:13,28:54.6
1534620,21-03-2023 18:16,32:32.0
1534621,21-03-2023 18:25,40:15.7
1534622,21-03-2023 18:25,40:52.8
1534623,21-03-2023 18:31,52:26.4
1534624,21-03-2023 18:32,47:47.0
1534625,21-03-2023 18:32,47:20.4
1534626,21-03-2023 18:33,48:33.6
1534627,21-03-2023 18:34,50:18.8
1534628,21-03-2023 18:38,53:41.4
1534629,21-03-2023 18:38,53:52.0
1534630,21-03-2023 18:43,58:32.9
1534631,21-03-2023 18:47,03:39.5
1534632,21-03-2023 18:48,05:43.9
1534633,21-03-2023 18:49,04:14.7
1534634,21-03-2023 18:50,05:47.2
1534635,21-03-2023 18:53,10:01.2
1534636,21-03-2023 18:54,10:12.1
1534637,21-03-2023 18:55,12:25.9
1534638,21-03-2023 18:56,19:08.3
1534639,21-03-2023 18:57,38:17.2
1534640,21-03-2023 18:58,17:28.1
1534641,21-03-2023 19:02,17:37.7
1534642,21-03-2023 19:03,18:24.7
1534643,21-03-2023 19:06,27:37.9
1534644,21-03-2023 19:07,22:22.2
1534645,21-03-2023 19:13,28:47.5
1534646,21-03-2023 19:16,31:48.9
1534647,21-03-2023 19:17,33:20.5
1534648,21-03-2023 19:20,30:40.5
1534649,21-03-2023 19:24,40:54.5
1534650,21-03-2023 19:27,43:32.1
1534651,21-03-2023 19:36,52:22.5
1534652,21-03-2023 19:38,54:33.4
1534653,21-03-2023 19:38,54:24.1
1534654,21-03-2023 19:39,55:12.5
1534655,21-03-2023 19:48,09:28.4
1534656,21-03-2023 19:50,06:21.3
1534657,21-03-2023 19:50,05:23.9
1534658,21-03-2023 19:55,43:17.8
1534659,21-03-2023 19:57,12:16.4
1534660,21-03-2023 19:57,13:46.9
1534661,21-03-2023 19:58,13:44.1
1534662,21-03-2023 20:02,29:00.1
1534663,21-03-2023 20:04,19:57.7
1534664,21-03-2023 20:05,31:36.5
1534665,21-03-2023 20:06,24:45.5
1534666,21-03-2023 20:08,23:48.2
1534667,21-03-2023 20:15,30:49.9
1534668,21-03-2023 20:16,31:35.3
1534669,21-03-2023 20:17,32:31.5
1534670,21-03-2023 20:22,38:05.6
1534671,21-03-2023 20:23,38:29.8
1534672,21-03-2023 20:32,49:14.2
1534673,21-03-2023 20:44,59:23.3
1534674,21-03-2023 20:50,11:32.8
1534675,21-03-2023 20:52,07:24.8
1534676,21-03-2023 21:01,16:47.6
1534677,21-03-2023 21:03,18:42.1
1534678,21-03-2023 21:04,19:26.2
1534679,21-03-2023 21:06,22:48.8
1534680,21-03-2023 21:11,27:11.3
1534681,21-03-2023 21:11,26:51.5
1534682,21-03-2023 21:15,31:03.1
1534683,21-03-2023 21:17,36:06.1
1534684,21-03-2023 21:19,39:29.5
1534685,21-03-2023 21:21,52:42.0
1534686,21-03-2023 21:21,49:34.0
1534687,21-03-2023 21:25,40:52.3
1534688,21-03-2023 21:26,41:48.2
1534689,21-03-2023 21:29,44:42.1
1534690,21-03-2023 21:32,48:52.6
1534691,21-03-2023 21:33,49:04.0
1534692,21-03-2023 21:35,51:02.9
1534693,21-03-2023 21:35,52:28.8
1534694,21-03-2023 21:37,52:50.4
1534695,21-03-2023 21:40,55:25.8
1534696,21-03-2023 21:42,59:34.4
1534697,21-03-2023 21:44,59:17.6
1534698,21-03-2023 21:51,09:02.3
1534699,21-03-2023 22:03,18:57.1
1534700,21-03-2023 22:03,19:51.1
1534701,21-03-2023 22:08,24:41.3
1534702,21-03-2023 22:14,31:21.5
1534703,21-03-2023 22:14,31:10.2
1534704,21-03-2023 22:14,31:09.9
1534705,21-03-2023 22:15,30:29.2
1534706,21-03-2023 22:18,35:53.7
1534707,21-03-2023 22:26,41:56.5
1534708,21-03-2023 22:31,13:48.1
1534709,21-03-2023 22:32,51:32.4
1534710,21-03-2023 22:35,50:38.5
1534711,21-03-2023 22:38,54:04.7
1534712,21-03-2023 22:39,54:15.1
1534713,21-03-2023 22:44,02:46.5
1534714,21-03-2023 22:46,01:22.1
1534715,21-03-2023 22:50,08:20.5
1534716,21-03-2023 22:56,13:26.9
1534717,21-03-2023 23:01,16:32.6
1534718,21-03-2023 23:02,26:15.3
1534719,21-03-2023 23:10,00:09.5
1534720,21-03-2023 23:12,29:27.6
1534721,21-03-2023 23:13,29:34.4
1534722,21-03-2023 23:14,29:44.7
1534723,21-03-2023 23:16,35:06.0
1534724,21-03-2023 23:20,35:43.3
1534725,21-03-2023 23:23,47:34.2
1534726,21-03-2023 23:23,39:28.3
1534727,21-03-2023 23:23,39:10.6
1534728,21-03-2023 23:25,40:52.6
1534729,21-03-2023 23:27,42:55.2
1534730,21-03-2023 23:27,43:55.5
1534731,21-03-2023 23:33,49:07.0
1534732,21-03-2023 23:38,54:44.7
1534733,21-03-2023 23:43,58:19.0
1534734,21-03-2023 23:48,08:54.2
1534735,21-03-2023 23:49,04:25.2
1534736,21-03-2023 23:51,07:32.6
1534737,21-03-2023 23:52,09:00.2
1534738,21-03-2023 23:53,08:44.1
1534739,21-03-2023 23:55,10:12.0
1534740,21-03-2023 23:55,11:40.4
1534741,21-03-2023 23:58,14:44.9
1534742,22-03-2023 00:00,44:06.3
1534743,22-03-2023 00:01,16:25.4
1534744,22-03-2023 00:03,19:03.6
1534745,22-03-2023 00:06,21:51.0
1534746,22-03-2023 00:06,22:43.0
1534747,22-03-2023 00:07,22:31.3
1534748,22-03-2023 00:12,27:48.4
1534749,22-03-2023 00:16,31:53.2
1534750,22-03-2023 00:20,37:31.6
1534751,22-03-2023 00:24,48:33.3
1534752,22-03-2023 00:24,51:49.5
1534753,22-03-2023 00:24,39:37.5
1534754,22-03-2023 00:34,49:17.2
1534755,22-03-2023 00:34,55:32.9
1534756,22-03-2023 00:37,55:41.4
1534757,22-03-2023 00:37,54:08.2
1534758,22-03-2023 00:38,53:57.8
1534759,22-03-2023 00:42,57:15.7
1534760,22-03-2023 00:42,00:14.3
1534761,22-03-2023 00:45,02:58.7
1534762,22-03-2023 00:47,02:22.7
1534763,22-03-2023 00:51,26:14.5
1534764,22-03-2023 00:58,14:35.2
1534765,22-03-2023 01:00,15:34.6
1534766,22-03-2023 01:01,12:19.7
1534767,22-03-2023 01:01,16:29.9
1534768,22-03-2023 01:04,23:22.6
1534769,22-03-2023 01:11,27:24.5
1534770,22-03-2023 01:17,34:04.6
1534771,22-03-2023 01:17,40:26.6
1534772,22-03-2023 01:18,33:24.7
1534773,22-03-2023 01:19,59:41.7
1534774,22-03-2023 01:21,09:56.9
1534775,22-03-2023 01:25,40:18.5
1534776,22-03-2023 01:31,46:53.4
1534777,22-03-2023 01:40,55:27.2
1534778,22-03-2023 01:42,57:23.2
1534779,22-03-2023 01:43,59:57.4
1534780,22-03-2023 01:47,06:29.6
1534781,22-03-2023 01:47,02:48.8
1534782,22-03-2023 01:47,05:26.0
1534783,22-03-2023 01:50,05:52.4
1534784,22-03-2023 01:52,26:27.5
1534785,22-03-2023 01:54,10:12.1
1534786,22-03-2023 01:55,10:31.6
1534787,22-03-2023 01:59,14:51.3
1534788,22-03-2023 02:03,18:24.1
1534789,22-03-2023 02:07,22:41.0
1534790,22-03-2023 02:08,25:57.2
1534791,22-03-2023 02:08,26:45.8
1534792,22-03-2023 02:09,30:25.5
1534793,22-03-2023 02:09,01:50.3
1534794,22-03-2023 02:12,28:44.9
1534795,22-03-2023 02:13,29:47.0
1534796,22-03-2023 02:15,30:03.0
1534797,22-03-2023 02:17,49:09.2
1534798,22-03-2023 02:19,34:22.8
1534799,22-03-2023 02:27,43:43.6
1534800,22-03-2023 02:29,44:46.5
1534801,22-03-2023 02:36,53:39.1
1534802,22-03-2023 02:39,54:14.1
1534803,22-03-2023 02:39,55:14.1
1534804,22-03-2023 02:41,56:36.6
1534805,22-03-2023 02:46,02:23.5
1534806,22-03-2023 02:58,22:16.1
1534807,22-03-2023 02:59,54:37.7
1534808,22-03-2023 03:01,16:13.4
1534809,22-03-2023 03:01,18:09.6
1534810,22-03-2023 03:02,17:49.2
1534811,22-03-2023 03:03,42:53.9
1534812,22-03-2023 03:10,26:28.7
1534813,22-03-2023 03:11,26:47.2
1534814,22-03-2023 03:13,28:28.1
1534815,22-03-2023 03:15,31:48.4
1534816,22-03-2023 03:17,50:29.5
1534817,22-03-2023 03:20,38:11.1
1534818,22-03-2023 03:21,38:16.1
1534819,22-03-2023 03:21,37:03.7
1534820,22-03-2023 03:24,10:42.0
1534821,22-03-2023 03:24,40:35.3
1534822,22-03-2023 03:30,45:55.6
1534823,22-03-2023 03:32,54:19.0
1534824,22-03-2023 03:33,51:49.7
1534825,22-03-2023 03:36,51:35.3
1534826,22-03-2023 03:37,52:38.8
1534827,22-03-2023 03:38,53:47.6
1534828,22-03-2023 03:38,53:26.5
1534829,22-03-2023 03:38,54:20.4
1534830,22-03-2023 03:38,54:34.1
1534831,22-03-2023 03:44,00:06.3
1534832,22-03-2023 03:44,56:58.8
1534833,22-03-2023 03:50,13:01.5
1534834,22-03-2023 03:54,14:49.2
1534835,22-03-2023 03:55,12:04.3
1534836,22-03-2023 03:55,20:30.3
1534837,22-03-2023 03:56,11:26.9
1534838,22-03-2023 03:57,14:02.8
1534839,22-03-2023 03:59,20:06.8
1534840,22-03-2023 04:00,16:03.3
1534841,22-03-2023 04:01,17:35.2
1534842,22-03-2023 04:02,18:36.4
1534843,22-03-2023 04:02,38:10.3
1534844,22-03-2023 04:05,24:17.4
1534845,22-03-2023 04:08,24:01.1
1534846,22-03-2023 04:08,24:33.4
1534847,22-03-2023 04:11,28:58.5
1534848,22-03-2023 04:13,32:42.5
1534849,22-03-2023 04:17,33:32.0
1534850,22-03-2023 04:20,35:07.0
1534851,22-03-2023 04:20,36:51.1
1534852,22-03-2023 04:26,42:03.1
1534853,22-03-2023 04:27,42:53.5
1534854,22-03-2023 04:30,45:36.8
1534855,22-03-2023 04:33,48:59.6
1534856,22-03-2023 04:34,50:36.1
1534857,22-03-2023 04:35,10:57.7
1534858,22-03-2023 04:36,51:36.2
1534859,22-03-2023 04:37,52:55.1
1534860,22-03-2023 04:39,00:05.6
1534861,22-03-2023 04:41,58:46.1
1534862,22-03-2023 04:43,59:29.7
1534863,22-03-2023 04:43,00:06.4
1534864,22-03-2023 04:44,59:36.1
1534865,22-03-2023 04:46,04:42.1
1534866,22-03-2023 04:49,12:00.0
1534867,22-03-2023 04:50,06:04.1
1534868,22-03-2023 04:51,10:26.8
1534869,22-03-2023 04:52,08:42.7
1534870,22-03-2023 04:53,09:38.6
1534871,22-03-2023 04:54,11:43.3
1534872,22-03-2023 04:56,11:56.8
1534873,22-03-2023 04:56,11:41.0
1534874,22-03-2023 04:58,13:53.1
1534875,22-03-2023 05:00,16:08.8
1534876,22-03-2023 05:02,18:22.4
1534877,22-03-2023 05:03,18:37.9
1534878,22-03-2023 05:06,21:22.8
1534879,22-03-2023 05:07,23:58.0
1534880,22-03-2023 05:08,24:42.3
1534881,22-03-2023 05:11,27:38.2
1534882,22-03-2023 05:11,26:27.7
1534883,22-03-2023 05:14,30:09.2
1534884,22-03-2023 05:15,30:42.2
1534885,22-03-2023 05:24,40:06.8
1534886,22-03-2023 05:26,43:54.2
1534887,22-03-2023 05:27,46:31.0
1534888,22-03-2023 05:32,48:00.9
1534889,22-03-2023 05:33,51:36.6
1534890,22-03-2023 05:35,50:32.2
1534891,22-03-2023 05:36,52:45.6
1534892,22-03-2023 05:37,52:58.8
1534893,22-03-2023 05:39,55:12.4
1534894,22-03-2023 05:46,13:50.6
1534895,22-03-2023 05:48,04:30.2
1534896,22-03-2023 05:53,11:04.5
1534897,22-03-2023 05:56,11:22.2
1534898,22-03-2023 05:56,12:46.9
1534899,22-03-2023 05:57,14:34.9
1534900,22-03-2023 06:01,17:12.8
1534901,22-03-2023 06:05,34:51.5
1534902,22-03-2023 06:13,29:35.4
1534903,22-03-2023 06:15,34:18.3
1534904,22-03-2023 06:15,40:13.0
1534905,22-03-2023 06:16,33:05.9
1534906,22-03-2023 06:18,36:26.6
1534907,22-03-2023 06:24,39:09.6
1534908,22-03-2023 06:27,48:40.0
1534909,22-03-2023 06:27,42:43.5
1534910,22-03-2023 06:30,45:36.4
1534911,22-03-2023 06:33,48:47.3
1534912,22-03-2023 06:34,49:50.4
1534913,22-03-2023 06:38,56:19.1
1534914,22-03-2023 06:39,54:49.8
1534915,22-03-2023 06:39,58:58.3
1534916,22-03-2023 06:40,57:47.4
1534917,22-03-2023 06:44,59:21.9
1534918,22-03-2023 06:44,00:39.8
1534919,22-03-2023 06:55,11:45.1
1534920,22-03-2023 06:59,14:27.3
1534921,22-03-2023 07:11,38:10.4
1534922,22-03-2023 07:13,28:06.5
1534923,22-03-2023 07:15,30:13.1
1534924,22-03-2023 07:15,30:51.9
1534925,22-03-2023 07:21,37:21.7
1534926,22-03-2023 07:22,39:41.2
1534927,22-03-2023 07:23,39:11.4
1534928,22-03-2023 07:25,40:32.4
1534929,22-03-2023 07:26,42:11.1
1534930,22-03-2023 07:31,52:46.1
1534931,22-03-2023 07:50,06:00.5
1534932,22-03-2023 07:53,08:18.0
1534933,22-03-2023 07:53,08:38.4
1534934,22-03-2023 07:58,14:09.5
1534935,22-03-2023 08:03,19:28.0
1534936,22-03-2023 08:10,26:12.8
1534937,22-03-2023 08:12,27:20.5
1534938,22-03-2023 08:13,28:39.4
1534939,22-03-2023 08:15,32:04.7
1534940,22-03-2023 08:20,35:19.7
1534941,22-03-2023 08:20,35:41.4
1534942,22-03-2023 08:24,41:45.8
1534943,22-03-2023 08:24,40:47.5
1534944,22-03-2023 08:28,44:32.3
1534945,22-03-2023 08:29,45:12.4
1534946,22-03-2023 08:33,52:10.4
1534947,22-03-2023 08:37,54:08.6
1534948,22-03-2023 08:38,53:43.1
1534949,22-03-2023 08:38,53:44.8
1534950,22-03-2023 08:39,55:24.8
1534951,22-03-2023 08:42,57:41.8
1534952,22-03-2023 08:51,07:19.5
1534953,22-03-2023 08:54,10:56.6
1534954,22-03-2023 08:54,14:16.8
1534955,22-03-2023 08:56,19:12.0
1534956,22-03-2023 08:59,21:41.3
1534957,22-03-2023 09:00,15:13.9
1534958,22-03-2023 09:05,23:07.1
1534959,22-03-2023 09:08,23:59.8
1534960,22-03-2023 09:09,25:43.9
1534961,22-03-2023 09:10,25:51.3
1534962,22-03-2023 09:12,29:56.8
1534963,22-03-2023 09:14,31:56.5
1534964,22-03-2023 09:14,29:47.7
1534965,22-03-2023 09:14,31:36.6
1534966,22-03-2023 09:15,30:43.9
1534967,22-03-2023 09:16,31:57.2
1534968,22-03-2023 09:19,34:28.4
1534969,22-03-2023 09:21,37:31.9
1534970,22-03-2023 09:23,38:28.2
1534971,22-03-2023 09:23,38:50.6
1534972,22-03-2023 09:24,51:02.2
1534973,22-03-2023 09:25,40:16.5
1534974,22-03-2023 09:26,55:19.2
1534975,22-03-2023 09:29,45:47.5
1534976,22-03-2023 09:32,48:38.9
1534977,22-03-2023 09:33,50:59.7
1534978,22-03-2023 09:40,55:59.5
1534979,22-03-2023 09:42,04:42.7
1534980,22-03-2023 09:44,59:49.5
1534981,22-03-2023 09:45,08:17.6
1534982,22-03-2023 09:45,01:56.3
1534983,22-03-2023 09:46,01:57.9
1534984,22-03-2023 09:48,07:25.3
1534985,22-03-2023 09:53,09:47.2
1534986,22-03-2023 09:54,10:00.0
1534987,22-03-2023 09:57,12:28.3
